Printout for SDDS file lpaxfel_largedE.sdds

       p              t              x              y              xp             yp      
    m$be$nc           s              m              m                                     
------------------------------------------------------------------------------------------
  4.514360e+02   8.663458e-13   1.831719e-04  -3.521261e-06   0.000000e+00   2.681434e-02 
  4.525648e+02   9.068420e-13   2.777208e-04  -1.732253e-05   0.000000e+00   4.698334e-02 
  4.521669e+02   9.043050e-13   2.485554e-04  -7.600372e-05   0.000000e+00  -5.154989e-03 
  4.713682e+02   1.589598e-13   8.875674e-04  -3.627135e-05   0.000000e+00  -3.650064e-02 
  4.819640e+02  -1.955076e-13   1.084581e-03   7.426512e-05   0.000000e+00  -4.096916e-04 
  4.673674e+02   3.405800e-13   7.993175e-04  -1.990050e-05   0.000000e+00  -8.126642e-03 
  4.849705e+02   5.646805e-13   1.133624e-03   3.023454e-05   0.000000e+00  -1.655498e-02 
  4.781074e+02   2.575725e-13   1.017761e-03  -2.493214e-05   0.000000e+00  -4.172233e-02 
  4.515295e+02  -3.564721e-13   1.927770e-04   5.257948e-05   0.000000e+00   1.462963e-02 
  4.650671e+02  -5.521647e-13   7.434751e-04  -2.685758e-05   0.000000e+00  -2.711185e-02 
  4.746899e+02   5.803914e-13   9.541807e-04   9.126774e-05   0.000000e+00  -1.302483e-02 
  4.829539e+02  -4.898818e-13   1.101002e-03  -2.931890e-05   0.000000e+00   4.391546e-02 
  4.807413e+02  -1.079980e-12   1.063905e-03  -8.760153e-05   0.000000e+00   3.206276e-02 
  4.844705e+02  -9.872935e-13   1.125636e-03   3.858306e-05   0.000000e+00   2.271962e-02 
  4.595998e+02  -4.405146e-14   5.884957e-04   9.226208e-05   0.000000e+00   3.438758e-02 
  4.601152e+02  -2.094183e-13   6.048869e-04   4.996497e-05   0.000000e+00   1.855850e-02 
  4.523625e+02   8.547901e-13   2.633012e-04  -1.713353e-05   0.000000e+00   3.402658e-02 
  4.687691e+02   1.075962e-13   8.313852e-04  -6.379254e-05   0.000000e+00  -4.655006e-02 
  4.534720e+02  -7.448415e-13   3.347760e-04   1.773001e-06   0.000000e+00  -1.667247e-02 
  4.771861e+02  -5.057144e-13   1.001061e-03   5.665362e-05   0.000000e+00   3.643012e-02 
  4.742380e+02  -1.683981e-13   9.454193e-04   6.988240e-05   0.000000e+00   4.284653e-02 
  4.684443e+02  -2.695592e-13   8.240733e-04   2.678071e-05   0.000000e+00  -2.828063e-02 
  4.669126e+02   6.653028e-13   7.886116e-04  -3.012798e-05   0.000000e+00   1.775968e-02 
  4.869238e+02   4.599224e-14   1.164237e-03   5.182952e-05   0.000000e+00   1.764042e-02 
  4.855513e+02  -9.515156e-13   1.142825e-03  -5.754936e-05   0.000000e+00   1.035254e-02 
  4.842767e+02   1.286398e-13   1.122522e-03  -7.952839e-05   0.000000e+00  -6.017477e-04 
  4.795926e+02  -4.623341e-13   1.044061e-03  -3.303456e-05   0.000000e+00   2.112001e-02 
  4.718933e+02   2.439858e-13   8.984569e-04  -5.436549e-05   0.000000e+00   3.260510e-02 
  4.864492e+02  -2.734065e-13   1.156883e-03   6.174465e-05   0.000000e+00   2.953326e-02 
  4.716469e+02   9.644475e-13   8.933642e-04  -6.442309e-05   0.000000e+00  -1.588964e-02 
  4.557485e+02  -2.753737e-13   4.466133e-04   2.740887e-05   0.000000e+00   1.614883e-02 
  4.783979e+02   6.605006e-13   1.022965e-03   8.465333e-05   0.000000e+00   4.529377e-02 
  4.643846e+02   1.873249e-13   7.260272e-04  -8.419899e-05   0.000000e+00  -2.324929e-02 
  4.593168e+02  -6.858237e-13   5.792885e-04   1.263313e-05   0.000000e+00   2.072961e-02 
  4.753818e+02   8.836483e-13   9.674270e-04   1.053341e-05   0.000000e+00   1.687132e-02 
  4.822298e+02  -1.035439e-12   1.089018e-03  -6.375024e-05   0.000000e+00  -3.312696e-02 
  4.663726e+02   9.759661e-13   7.756945e-04  -5.015969e-05   0.000000e+00   2.476626e-02 
  4.614232e+02  -6.107307e-13   6.445441e-04  -7.706450e-05   0.000000e+00  -1.796738e-02 
  4.735155e+02   8.733803e-13   9.312244e-04  -2.152726e-05   0.000000e+00  -4.748564e-02 
  4.750990e+02  -2.860964e-13   9.620370e-04  -4.992031e-05   0.000000e+00  -8.698738e-04 
  4.860853e+02  -2.129019e-13   1.151209e-03   2.255285e-05   0.000000e+00   3.423792e-02 
  4.808873e+02  -2.718889e-13   1.066398e-03  -2.428964e-06   0.000000e+00   4.362809e-02 
  4.747162e+02  -5.410801e-14   9.546871e-04  -4.610654e-05   0.000000e+00  -3.994075e-02 
  4.578840e+02   1.002156e-12   5.301381e-04   9.183485e-07   0.000000e+00  -1.604521e-02 
  4.773656e+02  -1.311571e-13   1.004339e-03   3.084207e-05   0.000000e+00  -4.867492e-02 
  4.705285e+02   4.024150e-13   8.698449e-04  -6.909764e-05   0.000000e+00   1.142941e-02 
  4.638365e+02   6.807259e-13   7.116866e-04   9.337817e-06   0.000000e+00   2.968802e-02 
  4.740678e+02  -1.890089e-13   9.420966e-04   5.374747e-05   0.000000e+00   4.994597e-02 
  4.783651e+02   7.180821e-13   1.022378e-03  -2.936875e-05   0.000000e+00   5.149058e-03 
  4.654773e+02   7.280959e-13   7.537569e-04  -8.858892e-05   0.000000e+00  -3.448045e-02 
  4.608609e+02   6.038991e-13   6.278176e-04   9.044673e-05   0.000000e+00  -6.346127e-03 
  4.844566e+02  -4.140461e-13   1.125412e-03   3.391892e-05   0.000000e+00   1.654762e-04 
  4.638995e+02   7.386624e-13   7.133527e-04  -6.199779e-06   0.000000e+00   6.037670e-03 
  4.678044e+02  -6.221081e-13   8.094607e-04   4.450657e-05   0.000000e+00   1.472330e-03 
  4.590535e+02   3.510617e-13   5.705849e-04  -5.194513e-05   0.000000e+00   1.049591e-02 
  4.675949e+02  -1.678768e-13   8.046146e-04   3.988352e-05   0.000000e+00  -2.246557e-02 
  4.530425e+02   8.169188e-13   3.090971e-04  -5.102449e-05   0.000000e+00  -4.623519e-02 
  4.770963e+02   6.848348e-13   9.994160e-04   5.539492e-05   0.000000e+00  -3.109851e-02 
  4.646422e+02  -5.282366e-13   7.326663e-04   5.203681e-05   0.000000e+00   7.911122e-03 
  4.565431e+02   6.754001e-13   4.794404e-04   6.576782e-05   0.000000e+00   4.670201e-02 
  4.750975e+02   3.418952e-13   9.620084e-04  -8.260550e-05   0.000000e+00  -8.099909e-03 
  4.530116e+02   4.647764e-13   3.071652e-04   4.337513e-05   0.000000e+00  -3.769188e-02 
  4.783339e+02   1.089413e-12   1.021821e-03   3.742148e-05   0.000000e+00   4.459776e-02 
  4.644397e+02   1.165488e-13   7.274532e-04   1.027959e-06   0.000000e+00   4.792108e-02 
  4.669596e+02   4.257188e-13   7.897238e-04  -6.028549e-06   0.000000e+00  -4.225756e-03 
  4.732058e+02   8.958777e-13   9.250655e-04   5.807197e-05   0.000000e+00  -4.905841e-02 
  4.838841e+02   9.622835e-13   1.116184e-03   8.229959e-05   0.000000e+00   4.715487e-02 
  4.588201e+02  -4.243368e-13   5.627544e-04   7.792551e-05   0.000000e+00   3.475152e-02 
  4.616329e+02   5.285844e-13   6.506684e-04   4.918028e-05   0.000000e+00  -9.903717e-03 
  4.781748e+02  -5.997361e-13   1.018971e-03   7.857798e-05   0.000000e+00   4.862392e-02 
  4.789465e+02  -2.441547e-13   1.032712e-03   6.990231e-05   0.000000e+00  -3.595838e-02 
  4.650067e+02  -9.559388e-13   7.419496e-04   5.929263e-05   0.000000e+00  -2.091017e-02 
  4.578616e+02   7.503505e-13   5.293334e-04   8.020238e-05   0.000000e+00  -7.213339e-03 
  4.522973e+02   4.114361e-13   2.584818e-04  -1.659471e-05   0.000000e+00   3.863277e-02 
  4.622824e+02   5.434287e-13   6.692625e-04   8.442693e-05   0.000000e+00  -3.488950e-02 
  4.804194e+02  -6.665229e-13   1.058385e-03   6.160296e-05   0.000000e+00  -7.285112e-03 
  4.514635e+02   8.563334e-13   1.860428e-04   7.046198e-05   0.000000e+00  -2.854700e-02 
  4.833997e+02  -5.886404e-13   1.108307e-03  -2.218626e-05   0.000000e+00  -4.055608e-02 
  4.553610e+02  -7.254917e-13   4.296756e-04  -8.204329e-05   0.000000e+00  -9.070570e-03 
  4.615659e+02  -2.752160e-13   6.487175e-04   3.463565e-05   0.000000e+00  -4.155574e-02 
  4.769047e+02   1.469208e-13   9.958980e-04   5.710106e-05   0.000000e+00  -4.713134e-03 
  4.860393e+02  -8.387612e-14   1.150490e-03  -4.420326e-05   0.000000e+00   2.318237e-02 
  4.658842e+02  -6.805470e-13   7.638107e-04  -5.941006e-05   0.000000e+00  -4.720007e-02 
  4.766569e+02   2.122660e-13   9.913258e-04  -5.377217e-05   0.000000e+00  -3.793756e-02 
  4.809197e+02  -2.393555e-13   1.066949e-03  -2.512942e-05   0.000000e+00   2.124997e-02 
  4.791658e+02   2.560540e-13   1.036579e-03   6.729018e-05   0.000000e+00   4.526541e-02 
  4.655393e+02   7.280174e-13   7.552986e-04   4.476193e-05   0.000000e+00   1.630504e-02 
  4.722329e+02   2.355434e-13   9.054240e-04  -1.100286e-05   0.000000e+00  -3.747602e-02 
  4.627558e+02  -2.739765e-14   6.824792e-04  -2.048224e-05   0.000000e+00  -4.162675e-02 
  4.517593e+02   1.120592e-12   2.145772e-04  -3.841511e-05   0.000000e+00   2.105733e-02 
  4.601781e+02  -1.093878e-13   6.068554e-04  -4.903306e-05   0.000000e+00   3.518428e-02 
  4.643117e+02   4.602405e-13   7.241389e-04   8.171535e-05   0.000000e+00  -1.410866e-02 
  4.616460e+02  -1.058997e-12   6.510486e-04  -8.685840e-05   0.000000e+00   1.017038e-02 
  4.627410e+02   5.177294e-14   6.820713e-04   7.010540e-05   0.000000e+00   5.474500e-03 
  4.598488e+02   6.570410e-13   5.964734e-04   2.941751e-05   0.000000e+00  -2.760294e-02 
  4.595699e+02  -3.059739e-13   5.875290e-04   2.604572e-05   0.000000e+00  -3.575515e-02 
  4.831963e+02  -5.298511e-14   1.104981e-03  -3.082944e-05   0.000000e+00   2.332400e-02 
  4.732043e+02  -5.651454e-13   9.250368e-04   5.311458e-05   0.000000e+00   4.192748e-02 
  4.519430e+02  -9.111327e-13   2.305178e-04  -7.758567e-05   0.000000e+00  -2.579327e-04 
  4.557909e+02   1.050231e-12   4.484264e-04   5.575824e-06   0.000000e+00  -4.163982e-02 
  4.545188e+02   1.094970e-12   3.902719e-04   6.470826e-05   0.000000e+00  -3.135646e-02 
  4.810767e+02  -2.595827e-13   1.069622e-03   7.404841e-05   0.000000e+00  -3.572269e-03 
  4.798917e+02  -1.023561e-12   1.049268e-03   6.603714e-06   0.000000e+00  -1.104836e-02 
  4.668395e+02   3.998781e-13   7.868757e-04  -3.713017e-05   0.000000e+00   2.526015e-02 
  4.795848e+02  -8.125541e-13   1.043925e-03  -3.403112e-05   0.000000e+00   4.874653e-02 
  4.639155e+02  -6.149516e-13   7.137745e-04  -2.710219e-05   0.000000e+00   3.732421e-02 
  4.552107e+02  -2.232733e-14   4.229149e-04   8.487517e-06   0.000000e+00   1.268822e-02 
  4.734532e+02   2.793399e-13   9.299886e-04   8.203881e-05   0.000000e+00  -2.791835e-02 
  4.801629e+02   1.868140e-13   1.053966e-03   6.685019e-05   0.000000e+00  -1.990757e-02 
  4.560827e+02   3.931289e-14   4.607125e-04  -4.754173e-05   0.000000e+00  -3.310580e-02 
  4.600675e+02   2.836179e-13   6.033902e-04   7.267766e-05   0.000000e+00  -1.056985e-02 
  4.692788e+02  -1.466945e-13   8.427226e-04   1.270509e-05   0.000000e+00   1.726512e-02 
  4.722777e+02   9.726556e-13   9.063392e-04  -1.377536e-05   0.000000e+00  -4.517052e-03 
  4.800456e+02   7.469528e-13   1.051937e-03  -7.061554e-05   0.000000e+00   5.730135e-03 
  4.792938e+02  -1.395055e-13   1.038830e-03  -3.922609e-05   0.000000e+00   2.583833e-02 
  4.791097e+02   3.335596e-13   1.035592e-03   4.829687e-05   0.000000e+00  -2.537328e-02 
  4.719663e+02  -3.457122e-13   8.999603e-04  -8.594193e-06   0.000000e+00  -1.745976e-03 
  4.697443e+02   1.099488e-12   8.529352e-04  -5.206034e-05   0.000000e+00  -3.524405e-02 
  4.555898e+02   3.890494e-13   4.397587e-04  -2.000246e-05   0.000000e+00   2.562306e-02 
  4.801027e+02   4.152386e-13   1.052925e-03  -3.960288e-05   0.000000e+00   3.708503e-02 
  4.519053e+02  -1.082086e-12   2.273365e-04  -4.001532e-05   0.000000e+00   4.751521e-02 
  4.544555e+02   7.029768e-13   3.871474e-04   6.979394e-05   0.000000e+00  -2.507391e-02 
  4.638510e+02  -6.781750e-13   7.120720e-04  -8.903564e-05   0.000000e+00   9.071258e-03 
  4.624818e+02   3.875876e-13   6.748613e-04  -2.059090e-05   0.000000e+00   1.352382e-02 
  4.555250e+02  -1.112670e-12   4.369257e-04   3.301714e-05   0.000000e+00   4.252938e-02 
  4.723342e+02  -7.522733e-13   9.074909e-04   7.170802e-05   0.000000e+00  -3.156747e-02 
  4.805275e+02  -3.026520e-13   1.060242e-03   8.487810e-05   0.000000e+00  -2.922698e-02 
  4.513295e+02   9.932505e-13   1.715597e-04   4.699236e-06   0.000000e+00  -4.545261e-02 
  4.676288e+02  -7.948120e-13   8.054018e-04  -6.765799e-05   0.000000e+00   9.135864e-04 
  4.668496e+02   7.401469e-13   7.871143e-04  -9.188699e-06   0.000000e+00  -1.431080e-02 
  4.650390e+02   3.631745e-13   7.427672e-04   8.707437e-05   0.000000e+00   8.961331e-04 
  4.507268e+02   6.085624e-13   7.820475e-05  -7.757218e-05   0.000000e+00  -6.041797e-04 
  4.708301e+02  -7.727246e-13   8.762552e-04  -6.681381e-05   0.000000e+00   3.358300e-02 
  4.711969e+02   8.809343e-14   8.839836e-04  -6.705514e-05   0.000000e+00   3.216838e-02 
  4.617958e+02  -9.482089e-13   6.553825e-04  -5.641971e-05   0.000000e+00   1.063603e-02 
  4.724340e+02   7.808570e-13   9.095226e-04   8.295816e-06   0.000000e+00  -1.432518e-02 
  4.756422e+02  -3.805307e-14   9.723604e-04   8.354208e-05   0.000000e+00   3.590870e-02 
  4.616579e+02   2.159311e-13   6.513931e-04  -8.770277e-05   0.000000e+00   2.921924e-02 
  4.832150e+02   1.771654e-13   1.105287e-03  -2.504051e-05   0.000000e+00  -4.922741e-02 
  4.635923e+02   6.882203e-13   7.052002e-04   5.887584e-06   0.000000e+00   2.758859e-03 
  4.594174e+02  -7.532785e-13   5.825795e-04  -6.930276e-05   0.000000e+00  -2.124116e-02 
  4.625134e+02  -6.684034e-13   6.757462e-04  -1.032630e-05   0.000000e+00   7.613031e-03 
  4.746522e+02  -7.014203e-13   9.534535e-04  -4.421658e-06   0.000000e+00   1.781943e-02 
  4.765821e+02  -1.935052e-13   9.899410e-04  -5.262608e-05   0.000000e+00   2.081721e-02 
  4.550300e+02   5.410537e-13   4.146460e-04   5.861837e-05   0.000000e+00  -4.891454e-03 
  4.522904e+02  -7.370692e-13   2.579668e-04   4.421982e-05   0.000000e+00   3.756126e-02 
  4.781180e+02   6.842537e-13   1.017952e-03   6.818203e-05   0.000000e+00  -1.175202e-02 
  4.699409e+02  -8.363444e-13   8.572090e-04   5.918831e-05   0.000000e+00  -3.589309e-02 
  4.724725e+02  -1.131305e-12   9.103042e-04   4.302130e-05   0.000000e+00  -8.283642e-03 
  4.646378e+02   4.281606e-13   7.325529e-04   7.850011e-05   0.000000e+00  -1.993704e-02 
  4.533001e+02   9.279138e-13   3.247450e-04   9.062516e-05   0.000000e+00  -1.745830e-02 
  4.703082e+02  -8.430025e-13   8.651319e-04  -1.517283e-05   0.000000e+00  -3.609751e-02 
  4.543225e+02   2.758370e-13   3.804948e-04   2.282869e-05   0.000000e+00   1.684426e-02 
  4.839921e+02  -2.500182e-13   1.117932e-03  -2.946992e-05   0.000000e+00   1.523960e-02 
  4.778570e+02  -3.690047e-13   1.013253e-03   8.229906e-05   0.000000e+00   4.653861e-02 
  4.737976e+02  -2.131430e-13   9.367951e-04  -2.605185e-06   0.000000e+00  -4.596552e-02 
  4.768328e+02   1.938066e-13   9.945732e-04  -1.215706e-05   0.000000e+00  -1.750673e-02 
  4.629656e+02  -2.521794e-15   6.882535e-04  -6.737809e-05   0.000000e+00   2.640007e-02 
  4.527359e+02   1.489569e-13   2.893573e-04  -3.619390e-05   0.000000e+00  -4.388288e-02 
  4.571777e+02  -7.867311e-13   5.040912e-04  -2.247584e-07   0.000000e+00  -3.998902e-02 
  4.734633e+02   6.100694e-13   9.301900e-04  -4.694453e-05   0.000000e+00   4.695276e-02 
  4.586790e+02  -1.921094e-13   5.579643e-04   9.018606e-05   0.000000e+00  -4.337900e-02 
  4.552642e+02  -7.806496e-13   4.253359e-04   7.078356e-05   0.000000e+00   4.794322e-02 
  4.668641e+02  -4.867364e-13   7.874603e-04  -6.147333e-06   0.000000e+00  -3.674404e-02 
  4.824240e+02  -3.052063e-13   1.092247e-03   7.551836e-05   0.000000e+00   1.870729e-02 
  4.821239e+02   1.078636e-12   1.087252e-03  -5.689289e-05   0.000000e+00   5.158849e-02 
  4.694152e+02   3.914284e-13   8.457286e-04   2.934573e-05   0.000000e+00  -2.148689e-02 
  4.553499e+02   1.026545e-12   4.291777e-04  -6.831002e-05   0.000000e+00  -3.839804e-02 
  4.534496e+02  -3.966722e-13   3.334866e-04  -2.568024e-05   0.000000e+00   2.002247e-02 
  4.631569e+02   6.371737e-14   6.934718e-04  -3.325948e-05   0.000000e+00   2.925132e-03 
  4.566782e+02   3.295138e-13   4.847960e-04   4.349030e-06   0.000000e+00  -5.698064e-03 
  4.762305e+02   5.865882e-13   9.834056e-04   3.629398e-05   0.000000e+00  -3.635585e-02 
  4.762566e+02   3.913538e-13   9.838920e-04   2.879255e-05   0.000000e+00  -1.565511e-02 
  4.833219e+02   1.040060e-12   1.107036e-03   2.902020e-05   0.000000e+00   1.486583e-02 
  4.704692e+02  -6.261746e-13   8.685802e-04   2.160674e-06   0.000000e+00  -2.386008e-03 
  4.694380e+02   1.186663e-13   8.462311e-04   5.865246e-05   0.000000e+00  -2.534204e-02 
  4.578678e+02  -4.978481e-13   5.295563e-04  -7.792023e-05   0.000000e+00   5.760911e-03 
  4.772323e+02  -1.016701e-12   1.001905e-03   1.647820e-05   0.000000e+00   5.005169e-02 
  4.797168e+02   1.972231e-13   1.046227e-03  -7.463954e-06   0.000000e+00   2.730673e-02 
  4.849476e+02   9.180441e-13   1.133260e-03  -7.623529e-05   0.000000e+00   1.595796e-02 
  4.606180e+02   1.840239e-13   6.204443e-04  -7.371198e-05   0.000000e+00   6.531947e-04 
  4.866766e+02   5.882684e-13   1.160414e-03   5.427949e-05   0.000000e+00   1.161560e-02 
  4.651832e+02   1.573851e-13   7.464020e-04   3.436157e-05   0.000000e+00  -2.338401e-02 
  4.857447e+02   4.704344e-13   1.145869e-03  -3.249938e-05   0.000000e+00  -1.313078e-02 
  4.532371e+02   5.325143e-13   3.209927e-04  -1.773195e-05   0.000000e+00   7.033968e-03 
  4.641374e+02  -6.948874e-15   7.195982e-04  -7.856684e-05   0.000000e+00   2.447035e-02 
  4.679686e+02   8.867604e-14   8.132374e-04   3.222650e-05   0.000000e+00  -3.179795e-02 
  4.551936e+02   7.100927e-13   4.221418e-04   3.949698e-05   0.000000e+00   4.659061e-02 
  4.753025e+02   8.049765e-13   9.659183e-04   5.626119e-05   0.000000e+00   1.491666e-02 
  4.670254e+02   1.089081e-12   7.912811e-04   2.084947e-05   0.000000e+00  -3.271940e-03 
  4.735180e+02  -4.649092e-13   9.312732e-04  -3.084124e-06   0.000000e+00   3.500865e-02 
  4.684026e+02  -4.991751e-13   8.231303e-04  -3.882714e-05   0.000000e+00  -4.087649e-02 
  4.607330e+02  -6.595518e-13   6.239464e-04   6.137465e-05   0.000000e+00   1.624326e-02 
  4.815381e+02   9.900512e-13   1.077429e-03   4.140819e-05   0.000000e+00   1.284601e-02 
  4.712303e+02   8.980239e-14   8.846840e-04   4.129470e-06   0.000000e+00  -2.886673e-02 
  4.806007e+02  -1.050529e-13   1.061498e-03   8.461855e-05   0.000000e+00   1.856432e-02 
  4.655795e+02   3.551939e-13   7.562947e-04  -2.136236e-05   0.000000e+00  -3.515215e-02 
  4.672702e+02   4.227064e-13   7.970418e-04  -3.437173e-05   0.000000e+00   2.547113e-02 
  4.793048e+02  -8.873951e-14   1.039022e-03  -6.033875e-05   0.000000e+00  -4.844753e-02 
  4.556829e+02  -1.036064e-12   4.437921e-04  -3.490284e-05   0.000000e+00   2.788876e-02 
  4.786759e+02  -8.101476e-13   1.027917e-03  -7.690322e-05   0.000000e+00   2.829074e-02 
  4.735439e+02   2.292673e-13   9.317873e-04   8.452103e-05   0.000000e+00   1.341283e-02 
  4.678508e+02  -1.129147e-12   8.105294e-04   6.271485e-05   0.000000e+00  -4.180051e-02 
  4.703360e+02  -5.612820e-13   8.657269e-04  -4.174244e-05   0.000000e+00  -4.720639e-02 
  4.579912e+02   3.044848e-13   5.339786e-04   7.383259e-05   0.000000e+00  -1.935530e-02 
  4.677316e+02  -1.423067e-13   8.077814e-04   8.487570e-06   0.000000e+00   2.093341e-02 
  4.758119e+02   2.845917e-13   9.755608e-04  -4.255312e-05   0.000000e+00   7.876206e-03 
  4.790780e+02  -6.428437e-13   1.035032e-03   3.793570e-05   0.000000e+00   1.343237e-02 
  4.525626e+02   5.458436e-13   2.775672e-04  -5.677001e-05   0.000000e+00  -2.964637e-02 
  4.655565e+02   5.147715e-13   7.557261e-04   5.766449e-05   0.000000e+00   4.680345e-03 
  4.715298e+02   4.422948e-13   8.909340e-04  -5.576337e-05   0.000000e+00   4.427388e-02 
  4.735644e+02  -8.100318e-13   9.321918e-04   1.011264e-05   0.000000e+00  -3.100532e-02 
  4.692451e+02  -1.021926e-12   8.419778e-04  -5.553464e-05   0.000000e+00  -3.189441e-02 
  4.625812e+02   4.752216e-13   6.776362e-04  -7.546651e-05   0.000000e+00   9.121370e-03 
  4.771077e+02  -1.091200e-12   9.996258e-04   8.435288e-05   0.000000e+00   4.519678e-02 
  4.838496e+02   1.077477e-12   1.115625e-03  -4.535446e-05   0.000000e+00   9.861680e-03 
  4.839633e+02  -4.752184e-13   1.117465e-03  -7.186455e-05   0.000000e+00   1.046629e-02 
  4.703852e+02   4.124706e-13   8.667822e-04  -3.875474e-05   0.000000e+00   2.857123e-03 
  4.653698e+02   4.916264e-13   7.510783e-04  -7.197747e-05   0.000000e+00  -2.761902e-02 
  4.686507e+02   7.964262e-13   8.287291e-04   2.286548e-05   0.000000e+00   2.745823e-02 
  4.659829e+02   1.426643e-13   7.662282e-04   8.548216e-05   0.000000e+00   1.484260e-02 
  4.633444e+02  -6.348383e-13   6.985478e-04  -1.107603e-05   0.000000e+00   4.650164e-02 
  4.862826e+02  -5.392082e-13   1.154289e-03  -8.185002e-05   0.000000e+00   1.128238e-02 
  4.739628e+02  -6.541814e-13   9.400408e-04  -4.717747e-05   0.000000e+00   1.727806e-02 
  4.609589e+02  -9.435912e-13   6.307659e-04   5.843934e-05   0.000000e+00  -2.929969e-02 
  4.554049e+02  -3.174776e-13   4.316287e-04  -9.192324e-05   0.000000e+00  -4.457143e-04 
  4.858740e+02  -4.115496e-13   1.147899e-03  -6.911374e-05   0.000000e+00  -2.601708e-02 
  4.743186e+02  -6.856338e-13   9.469885e-04   5.623225e-05   0.000000e+00  -4.817565e-02 
  4.543438e+02  -3.385700e-13   3.815690e-04  -8.029940e-05   0.000000e+00  -2.954219e-02 
  4.742873e+02   3.424515e-13   9.463797e-04   4.876292e-05   0.000000e+00  -6.028415e-03 
  4.870099e+02  -1.035091e-12   1.165566e-03   8.311988e-05   0.000000e+00   4.452596e-02 
  4.798515e+02   6.634156e-13   1.048570e-03   8.820767e-05   0.000000e+00  -1.359593e-02 
  4.734699e+02  -8.770821e-13   9.303198e-04  -3.092256e-05   0.000000e+00  -1.400123e-02 
  4.771479e+02   8.582741e-13   1.000362e-03  -6.604848e-05   0.000000e+00  -3.886453e-02 
  4.756047e+02   2.445114e-15   9.716512e-04   2.728690e-05   0.000000e+00  -5.119864e-03 
  4.527466e+02  -8.028023e-13   2.900646e-04  -5.334073e-05   0.000000e+00  -2.563601e-03 
  4.695503e+02  -7.970533e-13   8.486957e-04   7.227622e-05   0.000000e+00   2.567667e-02 
  4.603379e+02  -3.932641e-13   6.118289e-04   6.067157e-05   0.000000e+00   3.005544e-02 
  4.746729e+02  -8.983454e-13   9.538537e-04   5.847380e-05   0.000000e+00   1.588113e-03 
  4.738665e+02   2.852375e-13   9.381503e-04  -8.311495e-05   0.000000e+00  -1.282178e-03 
  4.655768e+02   3.467623e-13   7.562281e-04  -4.613525e-07   0.000000e+00  -2.466229e-02 
  4.717685e+02   2.163879e-13   8.958810e-04   3.787253e-05   0.000000e+00  -3.003142e-02 
  4.519396e+02  -5.319350e-13   2.302275e-04  -7.238162e-06   0.000000e+00  -2.600877e-02 
  4.721224e+02  -1.928576e-13   9.031637e-04   2.507058e-05   0.000000e+00   1.447720e-02 
  4.740363e+02   9.192472e-13   9.414795e-04  -5.495681e-05   0.000000e+00  -1.312541e-02 
  4.524329e+02  -4.255360e-13   2.684075e-04  -2.336931e-05   0.000000e+00  -8.493729e-03 
  4.527399e+02   1.040897e-12   2.896208e-04   2.071977e-05   0.000000e+00  -3.163755e-02 
  4.719566e+02   5.365247e-13   8.997595e-04   4.117462e-05   0.000000e+00  -2.717563e-02 
  4.851751e+02   8.734263e-13   1.136875e-03   7.074730e-05   0.000000e+00  -4.943605e-02 
  4.845817e+02  -1.365407e-13   1.127417e-03  -6.992183e-05   0.000000e+00  -1.045362e-02 
  4.522795e+02  -2.430758e-13   2.571492e-04   4.811387e-05   0.000000e+00   1.870458e-02 
  4.870176e+02  -2.820622e-13   1.165683e-03   2.727783e-05   0.000000e+00  -2.497669e-02 
  4.844081e+02   3.880726e-13   1.124635e-03  -3.601412e-05   0.000000e+00   1.554351e-02 
  4.514246e+02  -1.144686e-14   1.819606e-04  -1.522273e-05   0.000000e+00   8.681923e-03 
  4.523374e+02   5.287370e-13   2.614589e-04  -6.516665e-05   0.000000e+00   2.310322e-02 
  4.778071e+02   4.031396e-13   1.012351e-03   9.650807e-06   0.000000e+00   4.384099e-02 
  4.582117e+02   4.488658e-13   5.417896e-04   5.566680e-05   0.000000e+00   3.013769e-02 
  4.726175e+02   2.302927e-13   9.132435e-04  -6.338587e-05   0.000000e+00   3.793176e-02 
  4.868575e+02   3.839176e-13   1.163212e-03   2.013658e-05   0.000000e+00   1.559512e-02 
  4.861956e+02  -1.094049e-12   1.152933e-03   6.416619e-05   0.000000e+00   3.208854e-03 
  4.862759e+02  -3.584854e-13   1.154185e-03  -8.660621e-05   0.000000e+00   4.605401e-02 
  4.609669e+02  -8.372902e-13   6.310064e-04  -8.092565e-05   0.000000e+00   4.155416e-02 
  4.519583e+02  -4.280020e-14   2.317956e-04   2.852144e-05   0.000000e+00  -2.874390e-02 
  4.798129e+02   4.759188e-15   1.047899e-03   2.251182e-05   0.000000e+00  -3.015868e-02 
  4.838134e+02   6.920996e-13   1.115038e-03   4.385818e-05   0.000000e+00  -3.337658e-02 
  4.643939e+02   1.720058e-13   7.262683e-04  -4.931575e-05   0.000000e+00  -4.181177e-02 
  4.653348e+02  -1.648293e-13   7.502032e-04   3.987275e-05   0.000000e+00   2.459556e-02 
  4.853626e+02   5.627393e-13   1.139844e-03   7.624171e-05   0.000000e+00  -2.111619e-02 
  4.697884e+02   9.869456e-13   8.538948e-04  -4.235967e-05   0.000000e+00  -6.847949e-03 
  4.814927e+02  -2.631410e-13   1.076665e-03  -3.983817e-05   0.000000e+00  -2.052758e-02 
